sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08493,0.08492999999998574,14734.875989266924,475.0016699106926
2,2014.084932,2014.161642,0.07671000000004824,63005.91054377791,2248.7391705924733
3,2014.161644,2014.246459,0.08481499999993503,58013.47726893653,1872.6904958456619
4,2014.246461,2014.328651,0.08219000000008236,103749.83408140746,3456.035587106968
5,2014.328653,2014.413583,0.08492999999998574,158743.83915164808,5117.354821309129
6,2014.413584,2014.495774,0.08219000000008236,279994.0933442988,9326.950344984296
7,2014.495776,2014.580706,0.08492999999998574,700267.56187858,22574.215183005646
8,2014.580708,2014.665637,0.08492900000010195,1057092.588040295,34077.426723900644
9,2014.665639,2014.747829,0.08218999999985499,690193.4738425364,22991.200214582816
10,2014.747831,2014.832761,0.08492999999998574,243834.38752045773,7860.3811350862015
11,2014.832763,2014.915067,0.08230399999979454,139748.191252177,4648.737551285665
12,2014.915068,2014.999998,0.08492999999998574,59145.50422696177,1906.647419087949
13,2015.0,2015.08493,0.08492999999998574,220074.30728453601,7094.437953922289
14,2015.084932,2015.161642,0.07671000000004824,302810.3569147959,10807.581463047909
15,2015.161644,2015.246459,0.08481499999993503,517557.8050679306,16706.903778726428
16,2015.246461,2015.328651,0.08219000000008236,598576.425842991,19939.32277225101
17,2015.328653,2015.413583,0.08492999999998574,357888.4136737743,11537.090251764588
18,2015.413584,2015.495774,0.08219000000008236,360329.46827018674,12003.021271802332
19,2015.495776,2015.580706,0.08492999999998574,414788.8139468947,13371.363249243932
20,2015.580708,2015.665637,0.08492900000010195,261402.41219869777,8426.812984911816
21,2015.665639,2015.747829,0.08218999999985499,351669.5939855884,11714.550124170439
22,2015.747831,2015.832761,0.08492999999998574,216617.60896592168,6983.005901496786
23,2015.832763,2015.915067,0.08230399999979454,150999.44936049244,5023.011776938789
24,2015.915068,2015.999998,0.08492999999998574,127744.33846605322,4118.037650076676
25,2016.0,2016.084698,0.08469799999988936,120788.9974338543,3904.4871390305243
26,2016.084699,2016.163933,0.07923400000004222,97299.55346503705,3362.087728017161
27,2016.163934,2016.248518,0.08458400000017718,138215.1858622843,4473.807758037833
28,2016.24852,2016.330485,0.08196499999985463,77914.25774597212,2602.5451338864336
29,2016.330487,2016.415185,0.08469800000011674,121609.35350842938,3931.0050322938023
30,2016.415187,2016.497152,0.08196499999985463,271707.0231625162,9075.743149345872
31,2016.497154,2016.581851,0.08469700000000557,578055.118121475,18685.769981870857
32,2016.581853,2016.666551,0.08469800000011674,614665.0254553874,19868.95940592796
33,2016.666553,2016.748518,0.081965000000082,373251.09792669996,12467.587534380702
34,2016.74852,2016.833218,0.08469799999988936,236263.6663553006,7637.189365775117
35,2016.833219,2016.915299,0.08207999999990534,140046.83148806484,4671.3855729215065
36,2016.915301,2016.999998,0.08469700000000557,83820.09725035325,2709.504695967435
37,2017.0,2017.08493,0.08492999999998574,39631.448435303115,1277.5814470010378
38,2017.084932,2017.161642,0.07671000000004824,171169.1474179038,6109.185047458531
