EVENT,VAL_FINAL,NAME,XCOORDS,YCOORDS,Year,Month
2017-05-01,117.28795442359237,199-H4-13,578219.304,152595.27300000002,2017,5
2017-06-01,117.01629027777767,199-H4-13,578219.304,152595.27300000002,2017,6
2017-07-01,115.5773489932887,199-H4-13,578219.304,152595.27300000002,2017,7
2017-08-01,114.94998387096778,199-H4-13,578219.304,152595.27300000002,2017,8
2017-09-01,114.58139861111107,199-H4-13,578219.304,152595.27300000002,2017,9
2017-10-01,114.16841152815019,199-H4-13,578219.304,152595.27300000002,2017,10
2017-11-01,114.48321497919567,199-H4-13,578219.304,152595.27300000002,2017,11
2017-12-01,114.89921327014214,199-H4-13,578219.304,152595.27300000002,2017,12
2018-01-01,115.32686155913976,199-H4-13,578219.304,152595.27300000002,2018,1
2018-02-01,115.84271173848451,199-H4-13,578219.304,152595.27300000002,2018,2
2018-03-01,115.29747785234909,199-H4-13,578219.304,152595.27300000002,2018,3
2018-04-01,115.70675138888899,199-H4-13,578219.304,152595.27300000002,2018,4
2018-05-01,117.820099328859,199-H4-13,578219.304,152595.27300000002,2018,5
2018-06-01,116.51228333333327,199-H4-13,578219.304,152595.27300000002,2018,6
2018-07-01,115.52365503355696,199-H4-13,578219.304,152595.27300000002,2018,7
2018-08-01,115.0907715053765,199-H4-13,578219.304,152595.27300000002,2018,8
2018-09-01,114.36626111111119,199-H4-13,578219.304,152595.27300000002,2018,9
2018-10-01,114.21953557046989,199-H4-13,578219.304,152595.27300000002,2018,10
2018-11-01,114.89727777777792,199-H4-13,578219.304,152595.27300000002,2018,11
2018-12-01,114.68081629629624,199-H4-13,578219.304,152595.27300000002,2018,12
2019-01-01,114.78170026881725,199-H4-13,578219.304,152595.27300000002,2019,1
2019-02-01,114.76600445765224,199-H4-13,578219.304,152595.27300000002,2019,2
2019-03-01,114.40698525469178,199-H4-13,578219.304,152595.27300000002,2019,3
2019-04-01,114.34174722222211,199-H4-13,578219.304,152595.27300000002,2019,4
2019-05-01,115.61104966442953,199-H4-13,578219.304,152595.27300000002,2019,5
2019-06-01,115.28154027777778,199-H4-13,578219.304,152595.27300000002,2019,6
2019-07-01,114.79675704698,199-H4-13,578219.304,152595.27300000002,2019,7
2019-08-01,114.85496778523488,199-H4-13,578219.304,152595.27300000002,2019,8
2019-09-01,114.06460555555566,199-H4-13,578219.304,152595.27300000002,2019,9
2019-10-01,113.89815281501338,199-H4-13,578219.304,152595.27300000002,2019,10
2019-11-01,114.73533980582542,199-H4-13,578219.304,152595.27300000002,2019,11
2019-12-01,114.6246034946235,199-H4-13,578219.304,152595.27300000002,2019,12
2020-01-01,114.84120564516128,199-H4-13,578219.304,152595.27300000002,2020,1
2020-02-01,115.20914203730266,199-H4-13,578219.304,152595.27300000002,2020,2
2020-03-01,114.5185369127515,199-H4-13,578219.304,152595.27300000002,2020,3
2020-04-01,114.45646388888886,199-H4-13,578219.304,152595.27300000002,2020,4
2020-05-01,116.22083198924726,199-H4-13,578219.304,152595.27300000002,2020,5
2020-06-01,116.73401944444443,199-H4-13,578219.304,152595.27300000002,2020,6
2020-07-01,115.97697580645153,199-H4-13,578219.304,152595.27300000002,2020,7
2020-08-01,115.27199059139775,199-H4-13,578219.304,152595.27300000002,2020,8
2020-09-01,114.44252083333336,199-H4-13,578219.304,152595.27300000002,2020,9
2020-10-01,114.34804832214772,199-H4-13,578219.304,152595.27300000002,2020,10
2020-11-01,115.03999167822451,199-H4-13,578219.304,152595.27300000002,2020,11
2020-12-01,114.88977822580651,199-H4-13,578219.304,152595.27300000002,2020,12
2021-01-01,115.28015591397862,199-H4-13,578219.304,152595.27300000002,2021,1
2021-02-01,115.21792421991088,199-H4-13,578219.304,152595.27300000002,2021,2
2021-03-01,114.21445771812066,199-H4-13,578219.304,152595.27300000002,2021,3
2021-04-01,114.36224444444443,199-H4-13,578219.304,152595.27300000002,2021,4
2021-05-01,115.37568187919466,199-H4-13,578219.304,152595.27300000002,2021,5
2021-06-01,115.78999444444459,199-H4-13,578219.304,152595.27300000002,2021,6
2021-07-01,115.21054899328864,199-H4-13,578219.304,152595.27300000002,2021,7
2021-08-01,114.90355913978499,199-H4-13,578219.304,152595.27300000002,2021,8
2021-09-01,114.18680416666675,199-H4-13,578219.304,152595.27300000002,2021,9
2021-10-01,114.0755576407506,199-H4-13,578219.304,152595.27300000002,2021,10
2021-11-01,114.70455755894594,199-H4-13,578219.304,152595.27300000002,2021,11
2021-12-01,115.4906653225806,199-H4-13,578219.304,152595.27300000002,2021,12
2022-01-01,115.6196169354838,199-H4-13,578219.304,152595.27300000002,2022,1
2022-02-01,115.42171322436849,199-H4-13,578219.304,152595.27300000002,2022,2
2022-03-01,114.9939570469798,199-H4-13,578219.304,152595.27300000002,2022,3
2022-04-01,114.66296944444439,199-H4-13,578219.304,152595.27300000002,2022,4
2022-05-01,115.42629704301078,199-H4-13,578219.304,152595.27300000002,2022,5
2022-06-01,117.09860694444453,199-H4-13,578219.304,152595.27300000002,2022,6
2022-07-01,116.41230968622077,199-H4-13,578219.304,152595.27300000002,2022,7
2022-08-01,115.63097446236566,199-H4-13,578219.304,152595.27300000002,2022,8
2022-09-01,114.68501249999994,199-H4-13,578219.304,152595.27300000002,2022,9
2022-10-01,114.32105234899322,199-H4-13,578219.304,152595.27300000002,2022,10
2022-11-01,115.03741608876572,199-H4-13,578219.304,152595.27300000002,2022,11
2022-12-01,114.97579301075265,199-H4-13,578219.304,152595.27300000002,2022,12
2023-01-01,114.7224465753425,199-H4-13,578219.304,152595.27300000002,2023,1
2023-02-01,114.85133184523814,199-H4-13,578219.304,152595.27300000002,2023,2
2023-03-01,114.46498391420921,199-H4-13,578219.304,152595.27300000002,2023,3
2023-04-01,114.17194027777785,199-H4-13,578219.304,152595.27300000002,2023,4
2023-05-01,116.19846102150524,199-H4-13,578219.304,152595.27300000002,2023,5
2023-06-01,115.05394729542306,199-H4-13,578219.304,152595.27300000002,2023,6
2023-07-01,115.084,199-H4-13,578219.304,152595.27300000002,2023,7
2014-01-01,114.85378812199046,199-H4-15B,577899.598,153059.548,2014,1
2014-02-01,114.56606845238089,199-H4-15B,577899.598,153059.548,2014,2
2014-03-01,115.37972580645149,199-H4-15B,577899.598,153059.548,2014,3
2014-04-01,115.7188013888889,199-H4-15B,577899.598,153059.548,2014,4
2014-05-01,116.64600536912751,199-H4-15B,577899.598,153059.548,2014,5
2014-06-01,116.51446372688483,199-H4-15B,577899.598,153059.548,2014,6
2014-07-01,116.09391935483866,199-H4-15B,577899.598,153059.548,2014,7
2014-08-01,115.35181309686224,199-H4-15B,577899.598,153059.548,2014,8
2014-09-01,114.64412777777767,199-H4-15B,577899.598,153059.548,2014,9
2014-10-01,114.55787919463079,199-H4-15B,577899.598,153059.548,2014,10
2014-11-01,114.94723227752627,199-H4-15B,577899.598,153059.548,2014,11
2014-12-01,115.2297095310136,199-H4-15B,577899.598,153059.548,2014,12
2015-01-01,115.62989898989889,199-H4-15B,577899.598,153059.548,2015,1
2015-02-01,115.85652976190485,199-H4-15B,577899.598,153059.548,2015,2
2015-03-01,115.6030295302015,199-H4-15B,577899.598,153059.548,2015,3
2015-04-01,115.23275833333327,199-H4-15B,577899.598,153059.548,2015,4
2015-05-01,115.20725771812072,199-H4-15B,577899.598,153059.548,2015,5
2015-06-01,115.18278611111111,199-H4-15B,577899.598,153059.548,2015,6
2015-07-01,115.08993548387095,199-H4-15B,577899.598,153059.548,2015,7
2015-08-01,115.20854838709688,199-H4-15B,577899.598,153059.548,2015,8
2015-09-01,114.65451388888884,199-H4-15B,577899.598,153059.548,2015,9
2015-10-01,114.53029704301085,199-H4-15B,577899.598,153059.548,2015,10
2015-11-01,114.86362777777775,199-H4-15B,577899.598,153059.548,2015,11
2015-12-01,114.83844230769233,199-H4-15B,577899.598,153059.548,2015,12
2016-01-01,114.90033277027028,199-H4-15B,577899.598,153059.548,2016,1
2016-02-01,115.02339269406404,199-H4-15B,577899.598,153059.548,2016,2
2016-03-01,115.20890738255062,199-H4-15B,577899.598,153059.548,2016,3
2016-04-01,115.95555138888898,199-H4-15B,577899.598,153059.548,2016,4
2016-05-01,115.78378657718125,199-H4-15B,577899.598,153059.548,2016,5
2016-06-01,115.5592208333332,199-H4-15B,577899.598,153059.548,2016,6
2016-07-01,115.28327822580636,199-H4-15B,577899.598,153059.548,2016,7
2016-08-01,115.06582392473123,199-H4-15B,577899.598,153059.548,2016,8
2016-09-01,114.57943333333327,199-H4-15B,577899.598,153059.548,2016,9
2016-10-01,114.6580832214765,199-H4-15B,577899.598,153059.548,2016,10
2016-11-01,115.21213888888897,199-H4-15B,577899.598,153059.548,2016,11
2016-12-01,115.29652419354841,199-H4-15B,577899.598,153059.548,2016,12
2017-01-01,115.49564812239225,199-H4-15B,577899.598,153059.548,2017,1
2017-02-01,115.33715029761903,199-H4-15B,577899.598,153059.548,2017,2
2017-03-01,115.94207114093969,199-H4-15B,577899.598,153059.548,2017,3
2017-04-01,116.92227877947296,199-H4-15B,577899.598,153059.548,2017,4
2017-05-01,117.42629395973161,199-H4-15B,577899.598,153059.548,2017,5
2017-06-01,117.08715555555558,199-H4-15B,577899.598,153059.548,2017,6
2017-07-01,115.57018926174503,199-H4-15B,577899.598,153059.548,2017,7
2017-08-01,115.06089516129023,199-H4-15B,577899.598,153059.548,2017,8
2017-09-01,114.82059444444445,199-H4-15B,577899.598,153059.548,2017,9
2017-10-01,114.44635388739934,199-H4-15B,577899.598,153059.548,2017,10
2017-11-01,114.65831197771584,199-H4-15B,577899.598,153059.548,2017,11
2017-12-01,114.9270731707318,199-H4-15B,577899.598,153059.548,2017,12
2018-01-01,115.33918279569886,199-H4-15B,577899.598,153059.548,2018,1
2018-02-01,115.87147023809513,199-H4-15B,577899.598,153059.548,2018,2
2018-03-01,115.37824161073802,199-H4-15B,577899.598,153059.548,2018,3
2018-04-01,115.72922916666667,199-H4-15B,577899.598,153059.548,2018,4
2018-05-01,118.00848655913984,199-H4-15B,577899.598,153059.548,2018,5
2018-06-01,116.52382222222218,199-H4-15B,577899.598,153059.548,2018,6
2018-07-01,115.48976912751665,199-H4-15B,577899.598,153059.548,2018,7
2018-08-01,115.18612768817188,199-H4-15B,577899.598,153059.548,2018,8
2018-09-01,114.61235833333336,199-H4-15B,577899.598,153059.548,2018,9
2018-10-01,114.44821370967749,199-H4-15B,577899.598,153059.548,2018,10
2018-11-01,115.05491702432049,199-H4-15B,577899.598,153059.548,2018,11
2018-12-01,114.82153719008245,199-H4-15B,577899.598,153059.548,2018,12
2019-01-01,114.92251075268807,199-H4-15B,577899.598,153059.548,2019,1
2019-02-01,114.91714136904751,199-H4-15B,577899.598,153059.548,2019,2
2019-03-01,114.69193431635388,199-H4-15B,577899.598,153059.548,2019,3
2019-04-01,114.48380694444417,199-H4-15B,577899.598,153059.548,2019,4
2019-05-01,115.6646881720429,199-H4-15B,577899.598,153059.548,2019,5
2019-06-01,115.34056111111094,199-H4-15B,577899.598,153059.548,2019,6
2019-07-01,114.89222818791933,199-H4-15B,577899.598,153059.548,2019,7
2019-08-01,114.99994093959708,199-H4-15B,577899.598,153059.548,2019,8
2019-09-01,114.45628194444448,199-H4-15B,577899.598,153059.548,2019,9
2019-10-01,114.1272908847187,199-H4-15B,577899.598,153059.548,2019,10
2019-11-01,114.8087684797767,199-H4-15B,577899.598,153059.548,2019,11
2019-12-01,114.80649264705875,199-H4-15B,577899.598,153059.548,2019,12
2020-01-01,114.90888163265299,199-H4-15B,577899.598,153059.548,2020,1
2020-02-01,115.27530890804603,199-H4-15B,577899.598,153059.548,2020,2
2020-03-01,114.7586684563758,199-H4-15B,577899.598,153059.548,2020,3
2020-04-01,114.54228888888869,199-H4-15B,577899.598,153059.548,2020,4
2020-05-01,116.32305510752673,199-H4-15B,577899.598,153059.548,2020,5
2020-06-01,116.92544861111124,199-H4-15B,577899.598,153059.548,2020,6
2020-07-01,116.0230967741936,199-H4-15B,577899.598,153059.548,2020,7
2020-08-01,115.3100483870966,199-H4-15B,577899.598,153059.548,2020,8
2020-09-01,114.66332222222212,199-H4-15B,577899.598,153059.548,2020,9
2020-10-01,114.5246510067113,199-H4-15B,577899.598,153059.548,2020,10
2020-11-01,115.18237796373764,199-H4-15B,577899.598,153059.548,2020,11
2020-12-01,114.97574173228335,199-H4-15B,577899.598,153059.548,2020,12
2021-01-01,115.33606887052348,199-H4-15B,577899.598,153059.548,2021,1
2021-02-01,115.34524107142843,199-H4-15B,577899.598,153059.548,2021,2
2021-03-01,114.49152885906058,199-H4-15B,577899.598,153059.548,2021,3
2021-04-01,114.363211111111,199-H4-15B,577899.598,153059.548,2021,4
2021-05-01,115.40220026881724,199-H4-15B,577899.598,153059.548,2021,5
2021-06-01,115.85964722222222,199-H4-15B,577899.598,153059.548,2021,6
2021-07-01,115.33759731543617,199-H4-15B,577899.598,153059.548,2021,7
2021-08-01,115.0417338709677,199-H4-15B,577899.598,153059.548,2021,8
2021-09-01,114.49127083333325,199-H4-15B,577899.598,153059.548,2021,9
2021-10-01,114.3214048257372,199-H4-15B,577899.598,153059.548,2021,10
2021-11-01,114.84725987841932,199-H4-15B,577899.598,153059.548,2021,11
2021-12-01,115.50391210374627,199-H4-15B,577899.598,153059.548,2021,12
2022-01-01,115.65381590909097,199-H4-15B,577899.598,153059.548,2022,1
2022-02-01,115.53518870728094,199-H4-15B,577899.598,153059.548,2022,2
2022-03-01,115.15572751677841,199-H4-15B,577899.598,153059.548,2022,3
2022-04-01,114.78897361111122,199-H4-15B,577899.598,153059.548,2022,4
2022-05-01,115.45882930107518,199-H4-15B,577899.598,153059.548,2022,5
2022-06-01,117.35890555555561,199-H4-15B,577899.598,153059.548,2022,6
2022-07-01,116.56847612551148,199-H4-15B,577899.598,153059.548,2022,7
2022-08-01,115.71924731182793,199-H4-15B,577899.598,153059.548,2022,8
2022-09-01,114.77130277777789,199-H4-15B,577899.598,153059.548,2022,9
2022-10-01,114.33301476510051,199-H4-15B,577899.598,153059.548,2022,10
2022-11-01,115.12350151057402,199-H4-15B,577899.598,153059.548,2022,11
2022-12-01,114.9706713286713,199-H4-15B,577899.598,153059.548,2022,12
2023-01-01,114.72944372990351,199-H4-15B,577899.598,153059.548,2023,1
2023-02-01,114.83923277182225,199-H4-15B,577899.598,153059.548,2023,2
2023-03-01,114.52756300268074,199-H4-15B,577899.598,153059.548,2023,3
2023-04-01,114.02465972222222,199-H4-15B,577899.598,153059.548,2023,4
2023-05-01,116.22823252688183,199-H4-15B,577899.598,153059.548,2023,5
2023-06-01,115.13200138696257,199-H4-15B,577899.598,153059.548,2023,6
2023-07-01,115.15100000000001,199-H4-15B,577899.598,153059.548,2023,7
2014-03-01,115.505,199-H4-47,577891.179,152553.297,2014,3
2014-05-01,116.459,199-H4-47,577891.179,152553.297,2014,5
2014-10-01,115.795,199-H4-47,577891.179,152553.297,2014,10
2015-03-01,116.171,199-H4-47,577891.179,152553.297,2015,3
2015-05-01,115.87799999999999,199-H4-47,577891.179,152553.297,2015,5
2016-02-01,114.87200000000001,199-H4-47,577891.179,152553.297,2016,2
2016-03-01,114.96799999999999,199-H4-47,577891.179,152553.297,2016,3
2016-05-01,115.419,199-H4-47,577891.179,152553.297,2016,5
2016-10-01,114.89200000000001,199-H4-47,577891.179,152553.297,2016,10
2016-11-01,114.977,199-H4-47,577891.179,152553.297,2016,11
2017-03-01,115.33724630541859,199-H4-47,577891.179,152553.297,2017,3
2017-04-01,115.73897503467413,199-H4-47,577891.179,152553.297,2017,4
2017-05-01,116.09194093959741,199-H4-47,577891.179,152553.297,2017,5
2017-06-01,116.5363138888891,199-H4-47,577891.179,152553.297,2017,6
2017-07-01,116.13139381720438,199-H4-47,577891.179,152553.297,2017,7
2017-08-01,115.77848521505413,199-H4-47,577891.179,152553.297,2017,8
2017-09-01,115.57255833333333,199-H4-47,577891.179,152553.297,2017,9
2017-10-01,115.2077812080536,199-H4-47,577891.179,152553.297,2017,10
2017-11-01,115.03636893203903,199-H4-47,577891.179,152553.297,2017,11
2017-12-01,115.01999596774226,199-H4-47,577891.179,152553.297,2017,12
2018-01-01,115.07915053763418,199-H4-47,577891.179,152553.297,2018,1
2018-02-01,115.22492708333336,199-H4-47,577891.179,152553.297,2018,2
2018-03-01,115.31293565683706,199-H4-47,577891.179,152553.297,2018,3
2018-04-01,115.24291666666674,199-H4-47,577891.179,152553.297,2018,4
2018-05-01,115.86237499999999,199-H4-47,577891.179,152553.297,2018,5
2018-06-01,116.54083611111113,199-H4-47,577891.179,152553.297,2018,6
2018-07-01,116.04505510752688,199-H4-47,577891.179,152553.297,2018,7
2018-08-01,115.7679180107527,199-H4-47,577891.179,152553.297,2018,8
2018-09-01,115.45769444444451,199-H4-47,577891.179,152553.297,2018,9
2018-10-01,115.18976881720434,199-H4-47,577891.179,152553.297,2018,10
2018-11-01,115.11248611111127,199-H4-47,577891.179,152553.297,2018,11
2018-12-01,115.08761610738262,199-H4-47,577891.179,152553.297,2018,12
2019-01-01,115.02858064516177,199-H4-47,577891.179,152553.297,2019,1
2019-02-01,114.97714434523706,199-H4-47,577891.179,152553.297,2019,2
2019-03-01,114.94352546916902,199-H4-47,577891.179,152553.297,2019,3
2019-04-01,114.82290555555569,199-H4-47,577891.179,152553.297,2019,4
2019-05-01,114.94805645161297,199-H4-47,577891.179,152553.297,2019,5
2019-06-01,115.113933333333,199-H4-47,577891.179,152553.297,2019,6
2019-07-01,115.02948590604018,199-H4-47,577891.179,152553.297,2019,7
2019-08-01,114.932846979866,199-H4-47,577891.179,152553.297,2019,8
2019-09-01,114.80962916666667,199-H4-47,577891.179,152553.297,2019,9
2019-10-01,114.6754436997319,199-H4-47,577891.179,152553.297,2019,10
2019-11-01,114.59564355062402,199-H4-47,577891.179,152553.297,2019,11
2019-12-01,114.62271774193542,199-H4-47,577891.179,152553.297,2019,12
2020-01-01,114.62383736559178,199-H4-47,577891.179,152553.297,2020,1
2020-02-01,114.75003879310366,199-H4-47,577891.179,152553.297,2020,2
2020-03-01,114.82437986577172,199-H4-47,577891.179,152553.297,2020,3
2020-04-01,114.76379861111185,199-H4-47,577891.179,152553.297,2020,4
2020-05-01,114.90370026881709,199-H4-47,577891.179,152553.297,2020,5
2020-06-01,115.46612361111143,199-H4-47,577891.179,152553.297,2020,6
2020-07-01,115.75337634408602,199-H4-47,577891.179,152553.297,2020,7
2020-08-01,115.54421370967738,199-H4-47,577891.179,152553.297,2020,8
2020-09-01,115.28680981595103,199-H4-47,577891.179,152553.297,2020,9
2020-10-01,114.963,199-H4-47,577891.179,152553.297,2020,10
2020-11-01,114.848,199-H4-47,577891.179,152553.297,2020,11
2021-03-01,114.93,199-H4-47,577891.179,152553.297,2021,3
2021-07-01,115.11,199-H4-47,577891.179,152553.297,2021,7
2021-10-01,114.82197250000011,199-H4-47,577891.179,152553.297,2021,10
2021-11-01,114.77599029126137,199-H4-47,577891.179,152553.297,2021,11
2021-12-01,114.84697580645168,199-H4-47,577891.179,152553.297,2021,12
2022-01-01,114.96972177419401,199-H4-47,577891.179,152553.297,2022,1
2022-02-01,115.06810252600273,199-H4-47,577891.179,152553.297,2022,2
2022-03-01,115.13062281879158,199-H4-47,577891.179,152553.297,2022,3
2022-04-01,115.00481666666631,199-H4-47,577891.179,152553.297,2022,4
2022-05-01,115.02453091397824,199-H4-47,577891.179,152553.297,2022,5
2022-06-01,115.46513333333324,199-H4-47,577891.179,152553.297,2022,6
2022-07-01,116.1966412005455,199-H4-47,577891.179,152553.297,2022,7
2022-08-01,115.99411290322585,199-H4-47,577891.179,152553.297,2022,8
2022-09-01,115.71115694444445,199-H4-47,577891.179,152553.297,2022,9
2022-10-01,115.42643489932831,199-H4-47,577891.179,152553.297,2022,10
2022-11-01,115.31165325936223,199-H4-47,577891.179,152553.297,2022,11
2022-12-01,115.28505645161302,199-H4-47,577891.179,152553.297,2022,12
2023-01-01,115.21643489932858,199-H4-47,577891.179,152553.297,2023,1
2023-02-01,115.16778422619079,199-H4-47,577891.179,152553.297,2023,2
2023-03-01,115.11141823056299,199-H4-47,577891.179,152553.297,2023,3
2023-04-01,114.98210694444444,199-H4-47,577891.179,152553.297,2023,4
2023-05-01,115.09873387096798,199-H4-47,577891.179,152553.297,2023,5
2023-06-01,115.42270555555518,199-H4-47,577891.179,152553.297,2023,6
2023-07-01,115.214,199-H4-47,577891.179,152553.297,2023,7
2014-01-01,114.97897701149437,199-H4-5,577944.937,152939.783,2014,1
2014-02-01,114.71854761904748,199-H4-5,577944.937,152939.783,2014,2
2014-03-01,115.34108862876255,199-H4-5,577944.937,152939.783,2014,3
2014-04-01,115.71954583921007,199-H4-5,577944.937,152939.783,2014,4
2014-05-01,116.5294462365591,199-H4-5,577944.937,152939.783,2014,5
2014-06-01,116.49697780859933,199-H4-5,577944.937,152939.783,2014,6
2014-07-01,116.18723924731204,199-H4-5,577944.937,152939.783,2014,7
2014-08-01,115.53474731182784,199-H4-5,577944.937,152939.783,2014,8
2014-09-01,114.86156449375892,199-H4-5,577944.937,152939.783,2014,9
2014-10-01,114.67011424731187,199-H4-5,577944.937,152939.783,2014,10
2014-11-01,115.0618340611352,199-H4-5,577944.937,152939.783,2014,11
2014-12-01,115.29064530551405,199-H4-5,577944.937,152939.783,2014,12
2015-01-01,115.6640357142857,199-H4-5,577944.937,152939.783,2015,1
2015-02-01,115.91667756314988,199-H4-5,577944.937,152939.783,2015,2
2015-03-01,115.72615973154369,199-H4-5,577944.937,152939.783,2015,3
2015-04-01,115.42489305555559,199-H4-5,577944.937,152939.783,2015,4
2015-05-01,115.28849327956989,199-H4-5,577944.937,152939.783,2015,5
2015-06-01,115.31508876560338,199-H4-5,577944.937,152939.783,2015,6
2015-07-01,115.20079435483869,199-H4-5,577944.937,152939.783,2015,7
2015-08-01,115.28438389261743,199-H4-5,577944.937,152939.783,2015,8
2015-09-01,114.72645833333326,199-H4-5,577944.937,152939.783,2015,9
2015-10-01,114.56174965034971,199-H4-5,577944.937,152939.783,2015,10
2015-11-01,114.85809027777783,199-H4-5,577944.937,152939.783,2015,11
2015-12-01,114.8726253602305,199-H4-5,577944.937,152939.783,2015,12
2016-01-01,114.92098307692305,199-H4-5,577944.937,152939.783,2016,1
2016-02-01,114.99482057807583,199-H4-5,577944.937,152939.783,2016,2
2016-03-01,115.0897509970873,199-H4-5,577944.937,152939.783,2016,3
2016-04-01,115.70337592592534,199-H4-5,577944.937,152939.783,2016,4
2016-05-01,115.69299619175733,199-H4-5,577944.937,152939.783,2016,5
2016-06-01,115.43880187478375,199-H4-5,577944.937,152939.783,2016,6
2016-07-01,115.1894634856633,199-H4-5,577944.937,152939.783,2016,7
2016-08-01,115.07682538082112,199-H4-5,577944.937,152939.783,2016,8
2016-09-01,114.63112164352084,199-H4-5,577944.937,152939.783,2016,9
2016-10-01,114.5726183901293,199-H4-5,577944.937,152939.783,2016,10
2016-12-01,115.13,199-H4-5,577944.937,152939.783,2016,12
2017-01-01,115.33022977346259,199-H4-5,577944.937,152939.783,2017,1
2017-02-01,115.35192894345296,199-H4-5,577944.937,152939.783,2017,2
2017-03-01,115.87547765707333,199-H4-5,577944.937,152939.783,2017,3
2017-04-01,116.95790174748355,199-H4-5,577944.937,152939.783,2017,4
2017-05-01,117.3094171570848,199-H4-5,577944.937,152939.783,2017,5
2017-06-01,116.96308517887567,199-H4-5,577944.937,152939.783,2017,6
2017-07-01,115.68771677852367,199-H4-5,577944.937,152939.783,2017,7
2017-08-01,115.09630913978499,199-H4-5,577944.937,152939.783,2017,8
2017-09-01,114.82805972222208,199-H4-5,577944.937,152939.783,2017,9
2017-10-01,114.40403087248316,199-H4-5,577944.937,152939.783,2017,10
2017-11-01,114.57081105990788,199-H4-5,577944.937,152939.783,2017,11
2017-12-01,114.8442341597796,199-H4-5,577944.937,152939.783,2017,12
2018-01-01,115.27825920471281,199-H4-5,577944.937,152939.783,2018,1
2018-02-01,115.78566666666663,199-H4-5,577944.937,152939.783,2018,2
2018-03-01,115.41828322147661,199-H4-5,577944.937,152939.783,2018,3
2018-04-01,115.60020138888896,199-H4-5,577944.937,152939.783,2018,4
2018-05-01,117.78179569892491,199-H4-5,577944.937,152939.783,2018,5
2018-06-01,116.54313194444444,199-H4-5,577944.937,152939.783,2018,6
2018-07-01,115.6267126654064,199-H4-5,577944.937,152939.783,2018,7
2018-08-01,115.20721908602152,199-H4-5,577944.937,152939.783,2018,8
2018-09-01,114.58210000000007,199-H4-5,577944.937,152939.783,2018,9
2018-10-01,114.36850469798671,199-H4-5,577944.937,152939.783,2018,10
2018-11-01,114.90394542253533,199-H4-5,577944.937,152939.783,2018,11
2018-12-01,114.7394332129964,199-H4-5,577944.937,152939.783,2018,12
2019-01-01,114.81982526881718,199-H4-5,577944.937,152939.783,2019,1
2019-02-01,114.81835416666672,199-H4-5,577944.937,152939.783,2019,2
2019-03-01,114.63811394101884,199-H4-5,577944.937,152939.783,2019,3
2019-04-01,114.4041680555555,199-H4-5,577944.937,152939.783,2019,4
2019-05-01,115.52173790322574,199-H4-5,577944.937,152939.783,2019,5
2019-06-01,115.4067722222222,199-H4-5,577944.937,152939.783,2019,6
2019-07-01,114.84285637583889,199-H4-5,577944.937,152939.783,2019,7
2019-08-01,114.91439731543622,199-H4-5,577944.937,152939.783,2019,8
2019-09-01,114.30578194444445,199-H4-5,577944.937,152939.783,2019,9
2019-10-01,113.95575737265415,199-H4-5,577944.937,152939.783,2019,10
2019-11-01,114.64070972222223,199-H4-5,577944.937,152939.783,2019,11
2019-12-01,114.66288724832201,199-H4-5,577944.937,152939.783,2019,12
2020-01-01,114.74121236559142,199-H4-5,577944.937,152939.783,2020,1
2020-02-01,115.16612068965505,199-H4-5,577944.937,152939.783,2020,2
2020-03-01,114.70349865591385,199-H4-5,577944.937,152939.783,2020,3
2020-04-01,114.33675000000017,199-H4-5,577944.937,152939.783,2020,4
2020-05-01,116.07837231182789,199-H4-5,577944.937,152939.783,2020,5
2020-06-01,116.75860416666681,199-H4-5,577944.937,152939.783,2020,6
2020-07-01,116.06948655913973,199-H4-5,577944.937,152939.783,2020,7
2020-08-01,115.33325268817181,199-H4-5,577944.937,152939.783,2020,8
2020-09-01,114.56680416666653,199-H4-5,577944.937,152939.783,2020,9
2020-10-01,114.33984543010754,199-H4-5,577944.937,152939.783,2020,10
2020-11-01,115.01190833333331,199-H4-5,577944.937,152939.783,2020,11
2020-12-01,114.88149395973151,199-H4-5,577944.937,152939.783,2020,12
2021-01-01,115.17470833333319,199-H4-5,577944.937,152939.783,2021,1
2021-02-01,115.27842708333338,199-H4-5,577944.937,152939.783,2021,2
2021-03-01,114.32682526881739,199-H4-5,577944.937,152939.783,2021,3
2021-04-01,114.15310416666671,199-H4-5,577944.937,152939.783,2021,4
2021-05-01,115.26041263440867,199-H4-5,577944.937,152939.783,2021,5
2021-06-01,115.74626805555555,199-H4-5,577944.937,152939.783,2021,6
2021-07-01,115.31592204301066,199-H4-5,577944.937,152939.783,2021,7
2021-08-01,114.90924596774182,199-H4-5,577944.937,152939.783,2021,8
2021-09-01,114.7887692307692,199-H4-5,577944.937,152939.783,2021,9
2021-10-01,114.16799999999999,199-H4-5,577944.937,152939.783,2021,10
2021-11-01,114.736,199-H4-5,577944.937,152939.783,2021,11
2022-02-01,115.32040784313733,199-H4-5,577944.937,152939.783,2022,2
2022-03-01,114.95645161290318,199-H4-5,577944.937,152939.783,2022,3
2022-04-01,114.52531249999994,199-H4-5,577944.937,152939.783,2022,4
2022-05-01,115.12266129032255,199-H4-5,577944.937,152939.783,2022,5
2022-06-01,116.96826111111115,199-H4-5,577944.937,152939.783,2022,6
2022-07-01,116.4768512960438,199-H4-5,577944.937,152939.783,2022,7
