277,0,,,,,,,,,,,,,
NAME,XW,YW,NNODES,LOSSTYPE,PUMPLOC,Qlimit,PPFLAG,PUMPCAP,ScrnCorrFac,Ztop,Zbot,Rw,Group,ISTRTSP
199-H1-34_I_HX,576883.13,153667.06,-1,THIEM,0,1,0,0,0,118.46952,113.89752,0.0762,7,0
199-H1-35_E_HX,576958.26,153628.14,-1,THIEM,0,1,0,0,0,117.7986,113.2266,0.0762,7,0
199-H1-36_E_HX,576885.62,153486.51,-1,THIEM,0,1,0,0,0,118.4456,113.8736,0.0762,7,0
199-H1-37_E_HX,577106.92,153641.63,-1,THIEM,0,1,0,0,0,118.277648,113.696504,0.0762,7,0
199-H1-38_E_HX,577161,153555.01,-1,THIEM,0,1,0,0,0,118.156704,113.581656,0.0762,7,0
199-H1-39_E_HX,577223.54,153533.4,-1,THIEM,0,1,0,0,0,118.5566,113.9846,0.0762,7,0
199-H1-4_E_HX,575826.78,153366.87,-1,THIEM,0,1,0,0,0,118.365144,115.317144,0.0762,7,0
199-H1-40_E_HX,577279.34,153500.19,-1,THIEM,0,1,0,0,0,118.9406,114.3686,0.0762,7,0
199-H1-42_E_HX,577127.18,153391.65,-1,THIEM,0,1,0,0,0,116.043976,112.992928,0.0762,7,0
199-H1-43_E_HX,577213.74,153384.28,-1,THIEM,0,1,0,0,0,115.5944,112.5464,0.0762,7,0
199-H1-45_E_HX,577240.96,153062.41,-1,THIEM,0,1,0,0,0,116.050472,111.472376,0.0762,7,0
199-H1-5_E_DX,574850.72,153090.3,-1,THIEM,0,1,0,0,0,119.091816,111.46572,0.0762,1,0
199-H1-6_E_HX,576037.81,153745.74,-1,THIEM,0,1,0,0,0,117.552872,114.504872,0.0762,7,0
199-H3-25_I_HX,577410.36,152978.49,-1,THIEM,0,1,0,0,0,117.51924,111.420192,0.0762,7,0
199-H3-26_I_HX,577440.83,152846.5,-1,THIEM,0,1,0,0,0,116.647192,112.069096,0.0762,7,0
199-H3-27_I_HX,577567.05,152811.14,-1,THIEM,0,1,0,0,0,117.450256,111.357304,0.0762,7,0
199-H3-2A_E_HR3,577624.608,152750.068,-1,THIEM,0,1,0,0,0,117.0812,112.5092,0.0762,2,0
199-H3-2i_I_HR3,577624.608,152750.068,-1,THIEM,0,1,0,0,0,117.0812,112.5092,0.0762,2,0
199-H3-3_I_HR3,577562.091,152363.166,-1,THIEM,0,1,0,0,0,119.2138,113.1178,0.0762,2,0
199-H3-4_E_HX,577544.287,152293.21,-1,THIEM,0,1,0,0,0,120.0602,112.4402,0.0762,7,0
199-H3-4_I_HR3,577544.287,152293.21,-1,THIEM,0,1,0,0,0,120.0602,112.4402,0.0762,2,0
199-H3-5_I_HR3,577454.697,152287.496,-1,THIEM,0,1,0,0,0,118.3662,112.2702,0.0762,2,0
199-H4-11_E_HR3,578141.906,152728.433,-1,THIEM,0,1,0,0,0,116.0976,111.5256,0.0762,2,0
199-H4-12A_E_HR3,578009.151,152912.729,-1,THIEM,0,1,0,0,0,116.4116,111.8396,0.0762,2,0
199-H4-14_I_HR3,577803.747,152752.359,-1,THIEM,0,1,0,0,0,117.0283561,112.4563561,0.0762,2,0
199-H4-14_I_HX,577803.747,152752.359,-1,THIEM,0,1,0,0,0,117.0283561,112.4563561,0.0762,7,0
199-H4-15A_E_HR3,577904.313,153053.42,-1,THIEM,0,1,0,0,0,116.6150829,112.0430829,0.0762,2,0
199-H4-15A_E_HX,577904.313,153053.42,-1,THIEM,0,1,0,0,0,116.6150829,112.0430829,0.0762,7,0
199-H4-17_I_HR3,577779.175,153037.635,-1,THIEM,0,1,0,0,0,117.6899756,114.6419756,0.0762,2,0
199-H4-17_I_HX,577779.175,153037.635,-1,THIEM,0,1,0,0,0,117.6899756,114.6419756,0.0762,7,0
199-H4-18_I_HR3,578018.292,152756.478,-1,THIEM,0,1,0,0,0,116.909,113.861,0.0762,2,0
199-H4-18_I_HX,578018.292,152756.478,-1,THIEM,0,1,0,0,0,116.909,113.861,0.0762,7,0
199-H4-3_E_HR3,577940.493,152858.537,-1,THIEM,0,1,0,0,0,118.1168,111.716,0.0762,2,0
199-H4-4_E_HR3,578060.859,152853.956,-1,THIEM,0,1,0,0,0,116.7772829,113.7292829,0.0762,2,0
199-H4-4_E_HX,578060.859,152853.956,-1,THIEM,0,1,0,0,0,116.7772829,113.7292829,0.0762,7,0
199-H4-63_E_HR3,578185.825,152665.531,-1,THIEM,0,1,0,0,0,116.522616,110.43576,0.0762,2,0
199-H4-63_E_HX,578185.825,152665.531,-1,THIEM,0,1,0,0,0,116.522616,110.43576,0.0762,7,0
199-H4-64_E_HR3,577946.11,153010.582,-1,THIEM,0,1,0,0,0,118.64436,112.54836,0.0762,2,0
199-H4-64_E_HX,577946.11,153010.582,-1,THIEM,0,1,0,0,0,118.64436,112.54836,0.0762,7,0
199-H4-65_E_HR3,577998.259,152787.285,-1,THIEM,0,1,0,0,0,116.936896,113.888896,0.0762,2,0
199-H4-69_E_HX,578014.05,152686.66,-1,THIEM,0,1,0,0,0,115.4404,112.389352,0.0762,7,0
199-H4-7_E_HR3,577804.134,152890.845,-1,THIEM,0,1,0,0,0,117.1726,112.6006,0.0762,2,0
199-H4-70_E_HX,578003.82,152646.45,-1,THIEM,0,1,0,0,0,115.888,112.84,0.0762,7,0
199-H4-71_I_HX,578010.64,152581.53,-1,THIEM,0,1,0,0,0,116.055808,111.474664,0.0762,7,0
199-H4-72_I_HX,578036.28,152500.14,-1,THIEM,0,1,0,0,0,116.205096,111.627,0.0762,7,0
199-H4-73_I_HX,577940.58,152369.98,-1,THIEM,0,1,0,0,0,116.1294,110.027304,0.0762,7,0
199-H4-74_I_HX,577239.07,152268.83,-1,THIEM,0,1,0,0,0,118.3446,113.7726,0.0762,7,0
199-H4-75_E_HX,577212.36,152704.64,-1,THIEM,0,1,0,0,0,118.0264,113.4544,0.0762,7,0
199-H4-76_E_HX,576787.32,152976.85,-1,THIEM,0,1,0,0,0,118.3774,115.3294,0.0762,7,0
199-H4-77_E_HX,576487.79,152975.43,-1,THIEM,0,1,0,0,0,117.951424,114.906472,0.0762,7,0
199-H4-78_I_HX,576168.23,152166.12,-1,THIEM,0,1,0,0,0,117.9606,111.8646,0.0762,7,0
199-H4-79_I_HX,575659.13,151989.31,-1,THIEM,0,1,0,0,0,119.387368,113.294416,0.0762,7,0
199-H4-80_E_DX,575238.97,152568.16,-1,THIEM,0,1,0,0,0,119.83324,109.16524,0.0762,1,0
199-H4-81_E_DX,575236.93,153035.36,-1,THIEM,0,1,0,0,0,119.150248,113.0512,0.0762,1,0
199-H4-82_E_DX,574906.99,152677.72,-1,THIEM,0,1,0,0,0,119.647232,113.575616,0.0762,1,0
199-H4-86_E_HX,577704.55,152745.65,-1,THIEM,0,1,0,0,0,118.420808,110.794712,0.0762,7,0
199-H6-2_I_HX,577886.5,152194.11,-1,THIEM,0,1,0,0,0,116.888912,113.840912,0.0762,7,0
199-K-112A_E_KR4,570278.602,148503.439,-1,THIEM,0,1,0,0,0,120.176,112.534,0.0762,3,0
199-K-113A_E_KR4,570098.07,148294.453,-1,THIEM,0,1,0,0,0,119.847096,113.735856,0.0762,3,0
199-K-114A_E_KR4,570020.302,148280.55,-1,THIEM,0,1,0,0,0,119.317056,114.729816,0.0762,3,0
199-K-115A_E_KR4,569939.988,148135.417,-1,THIEM,0,1,0,0,0,120.218872,111.056584,0.0762,3,0
199-K-116A_E_KR4,569871.149,147960.495,-1,THIEM,0,1,0,0,0,120.532824,103.69872,0.0762,3,0
199-K-118A_E_KR4,569703.057,147865.898,-1,THIEM,0,1,0,0,0,120.365264,108.084872,0.0762,3,0
199-K-119A_E_KR4,569661.802,147649.688,-1,THIEM,0,1,0,0,0,121.47328,106.23328,0.0762,3,0
199-K-120A_E_KR4,569399.615,147518.477,-1,THIEM,0,1,0,0,0,120.4178,97.5578,0.0762,3,0
199-K-121A_I_KR4,570017.165,147418.26,-1,THIEM,0,1,0,0,0,123.73908,114.57984,0.0762,3,0
199-K-122A_I_KR4,569975.068,147172.859,-1,THIEM,0,1,0,0,0,122.619,113.475,0.0762,3,0
199-K-123A_I_KR4,569931.103,147090.244,-1,THIEM,0,1,0,0,0,124.562144,115.396808,0.0762,3,0
199-K-124A_I_KR4,569867.938,146991.673,-1,THIEM,0,1,0,0,0,125.70536,115.00688,0.0762,3,0
199-K-125A_E_KR4,569712.872,147866.006,-1,THIEM,0,1,0,0,0,120.4204,108.2284,0.0762,3,0
199-K-127_E_KR4,569539.234,147539.002,-1,THIEM,0,1,0,0,0,119.9567,101.6656,0.0762,3,0
199-K-128_I_KR4,570009.538,147257.52,-1,THIEM,0,1,0,0,0,126.735416,116.058272,0.0762,3,0
199-K-129_E_KR4,570283.65,148503.07,-1,THIEM,0,1,0,0,0,120.0388,112.4188,0.0762,3,0
199-K-130_E_KX,570478.99,148661.18,-1,THIEM,0,1,0,0,0,119.66568,110.4912,0.0762,5,0
199-K-131_E_KX,570662,148903.85,-1,THIEM,0,1,0,0,0,118.615216,109.46512,0.0762,5,0
199-K-132_E_KW,568495.12,146670.82,-1,THIEM,0,1,0,0,0,120.708904,113.091952,0.0762,4,0
199-K-137_E_KW,568653.37,146374.51,-1,THIEM,0,1,0,0,0,128.162,112.922,0.0762,4,0
199-K-138_E_KW,568395.22,146616.64,-1,THIEM,0,1,0,0,0,119.48392,108.81592,0.0762,4,0
199-K-139_E_KW,568551.39,146518.39,-1,THIEM,0,1,0,0,0,123.42172,112.75372,0.0762,4,0
199-K-140_E_KW,568493.07,146493.66,-1,THIEM,0,1,0,0,0,123.3556,112.6876,0.0762,4,0
199-K-141_E_KX,569024.22,146818.49,-1,THIEM,0,1,0,0,0,119.3216,108.6536,0.0762,5,0
199-K-143_I_KX,570934.41,148088.28,-1,THIEM,0,1,0,0,0,119.52864,108.87588,0.0762,5,0
199-K-144_E_KR4,569163.34,147265.96,-1,THIEM,0,1,0,0,0,120.51736,97.65736,0.0762,3,0
199-K-144_E_KX,569163.34,147265.96,-1,THIEM,0,1,0,0,0,120.51736,97.65736,0.0762,5,0
199-K-145_E_KR4,569284.6,147425.66,-1,THIEM,0,1,0,0,0,120.0216,89.5416,0.0762,3,0
199-K-145_E_KX,569284.6,147425.66,-1,THIEM,0,1,0,0,0,120.0216,89.5416,0.0762,5,0
199-K-146_E_KX,570197.6,148379.78,-1,THIEM,0,1,0,0,0,119.8846,112.2646,0.0762,5,0
199-K-147_E_KX,570411.64,148558.07,-1,THIEM,0,1,0,0,0,117.3876,111.2916,0.0762,5,0
199-K-148_E_KX,570584.74,148767.86,-1,THIEM,0,1,0,0,0,119.827,107.635,0.0762,5,0
199-K-149_E_KX,570778.25,148970.74,-1,THIEM,0,1,0,0,0,120.165,107.973,0.0762,5,0
199-K-150_E_KX,570787.67,149051.93,-1,THIEM,0,1,0,0,0,120.4864,105.2464,0.0762,5,0
199-K-152_E_KX,570736.25,148585.89,-1,THIEM,0,1,0,0,0,128.2064,105.3464,0.0762,5,0
199-K-153_E_KX,570530.04,148210.08,-1,THIEM,0,1,0,0,0,128.267,106.931,0.0762,5,0
199-K-154_E_KX,570321.06,148027.01,-1,THIEM,0,1,0,0,0,124.3964,106.1084,0.0762,5,0
199-K-156_I_KX,569674.01,147270.91,-1,THIEM,0,1,0,0,0,130.1168,90.4928,0.0762,5,0
199-K-158_I_KW,568627.45,146164.41,-1,THIEM,0,1,0,0,0,126.57392,112.85792,0.0762,4,0
199-K-159_I_KX,570911.73,149159.61,-1,THIEM,0,1,0,0,0,126.9054,105.5694,0.0762,5,0
199-K-160_I_KX,570919.58,149116.02,-1,THIEM,0,1,0,0,0,126.1176,104.7816,0.0762,5,0
199-K-161_E_KX,570004.64,148202.3,-1,THIEM,0,1,0,0,0,119.3192,111.6992,0.0762,5,0
199-K-162_E_KR4,569340,147459.97,-1,THIEM,0,1,0,0,0,120.11648,86.58848,0.0762,3,0
199-K-162_E_KX,569340,147459.97,-1,THIEM,0,1,0,0,0,120.11648,86.58848,0.0762,5,0
199-K-163_E_KX,570230.66,147947.93,-1,THIEM,0,1,0,0,0,126.75884,105.42284,0.0762,5,0
199-K-164_I_KX,571202.22,148903.74,-1,THIEM,0,1,0,0,0,127.90236,106.56636,0.0762,5,0
199-K-165_E_KW,568674.96,146342.42,-1,THIEM,0,1,0,0,0,128.3902,94.8622,0.0762,4,0
199-K-166_E_KW,568594.56,146342.97,-1,THIEM,0,1,0,0,0,124.4252,93.9452,0.0762,4,0
199-K-168_E_KW,568544.37,146513.63,-1,THIEM,0,1,0,0,0,111.912832,93.68884,0.0762,4,0
199-K-169_I_KX,569988.97,147554.98,-1,THIEM,0,1,0,0,0,132.1094,101.6294,0.0762,5,0
199-K-170_I_KX,570009.01,147491.37,-1,THIEM,0,1,0,0,0,135.0216,98.4456,0.0762,5,0
199-K-171_E_KX,570544.03,147187.86,-1,THIEM,0,1,0,0,0,135.6876,99.1116,0.0762,5,0
199-K-171i_I_KX,570544.03,147187.86,-1,THIEM,0,1,0,0,0,135.6876,99.1116,0.0762,5,0
199-K-172_I_KX,570871.69,147166.37,-1,THIEM,0,1,0,0,0,134.5034,104.0234,0.0762,5,0
199-K-173_E_KW,568674.07,146266.88,-1,THIEM,0,1,0,0,0,126.4236,108.1356,0.0762,4,0
199-K-173_I_KW,568674.07,146266.88,-1,THIEM,0,1,0,0,0,126.4236,108.1356,0.0762,4,0
199-K-174_I_KW,568915.38,146222.47,-1,THIEM,0,1,0,0,0,127.42912,109.14112,0.0762,4,0
199-K-175_I_KW,568882.72,146008.84,-1,THIEM,0,1,0,0,0,126.894184,108.606184,0.0762,4,0
199-K-178_E_KX,568963.01,146954.43,-1,THIEM,0,1,0,0,0,124.216616,105.913376,0.0762,5,0
199-K-179_I_KR4,569847.25,147481.92,-1,THIEM,0,1,0,0,0,127.035824,96.552776,0.0762,3,0
199-K-180_I_KX,571116.08,147449.14,-1,THIEM,0,1,0,0,0,127.6632,100.237296,0.0762,5,0
199-K-182_E_KX,571185.32,148350.24,-1,THIEM,0,1,0,0,0,125.879072,106.048784,0.0762,5,0
199-K-196_E_KW,568433.3,146639.26,-1,THIEM,0,1,0,0,0,122.975008,94.025104,0.0762,4,0
199-K-198_E_KR4,569304.19,147551.86,-1,THIEM,0,1,0,0,0,119.385384,107.190336,0.0762,3,0
199-K-199_E_KR4,569339.76,147585.3,-1,THIEM,0,1,0,0,0,105.4368,96.2928,0.0762,3,0
199-K-35_I_KW,568832.33,146110.68,-1,THIEM,0,1,0,0,0,123.83372,117.73772,0.0762,4,0
199-D5-146_E_DX,573219.79,151345.59,-1,THIEM,0,1,0,0,0,120.737088,110.059944,0.0762,1,0
199-D5-148_I_DX,573361.48,151083.48,-1,THIEM,0,1,0,0,0,122.620688,110.42564,0.0762,1,0
199-D5-153_E_DX,573329.77,151992.82,-1,THIEM,0,1,0,0,0,119.242144,111.613,0.0762,1,0
199-D8-55_E_DX,573620.954,152364.345,-1,THIEM,0,1,0,0,0,118.65612,112.40772,0.0762,1,0
199-K-181_E_KX,568849.75,146892.82,-1,THIEM,0,1,0,0,0,124.9994,106.7114,0.0762,5,0
199-K-205_E_KW,568845.67,146090.86,-1,THIEM,0,1,0,0,0,123.616472,93.133424,0.0762,4,0
199-K-206_I_KW,568734.33,146049.54,-1,THIEM,0,1,0,0,0,125.7468,95.263752,0.0762,4,0
199-K-210_E_KX,569058.13,147155.25,-1,THIEM,0,1,0,0,0,120.7342,90.232864,0.0762,5,0
199-K-212_E_KX,569954.44,148047.71,-1,THIEM,0,1,0,0,0,119.869976,106.141784,0.0762,5,0
199-K-220_E_KX,569356.25,146417.52,-1,THIEM,0,1,0,0,0,124.29532,95.327128,0.0762,5,0
199-D5-159_E_DX,573474.25,151910.82,-1,THIEM,0,1,0,0,0,120.8443,113.2243,0.0762,1,0
199-D5-154_E_DX,573632.26,151831.74,-1,THIEM,0,1,0,0,0,120.6871,111.537,0.0762,1,0
199-D5-34_E_DX,573240.42,151554.12,-1,THIEM,0,1,0,0,0,120.32,112.69,0.0762,1,0
699-93-48C_I_DX,575312.1,151729,-1,THIEM,0,1,0,0,0,120.9317,111.7603,0.0762,1,0
199-H6-2_E_HX,577886.5,152194.11,-1,THIEM,0,1,0,0,0,116.8889,113.8409,0.0762,7,0
199-H3-26_E_HX,577440.83,152846.5,-1,THIEM,0,1,0,0,0,116.6472,112.0691,0.0762,7,0
199-H3-25_E_HX,577410.36,152978.49,-1,THIEM,0,1,0,0,0,117.5192,111.4202,0.0762,7,0
199-H4-74_E_HX,577239.07,152268.83,-1,THIEM,0,1,0,0,0,118.3446,113.7726,0.0762,7,0
199-H4-93_E_HX,577025.75,152703.33,-1,THIEM,0,1,0,0,0,119.9809,112.3609,0.127,7,0
199-H1-6_I_HX,576037.81,153745.74,-1,THIEM,0,1,0,0,0,117.5529,114.5049,0.0762,7,0
199-H1-25_I_HX,576279.64,154069.97,-1,THIEM,0,1,0,0,0,119.4325,113.3396,0.0762,7,0
199-H1-27_I_HX,576403.86,154024.21,-1,THIEM,0,1,0,0,0,119.2368,113.1408,0.0762,7,0
199-H6-7_I_HX,577704.08,151478.02,-1,THIEM,0,1,0,0,0,121.4046,115.3086,0.0762,7,0
199-H6-8_I_HX,578205.59,151928.15,-1,THIEM,0,1,0,0,0,116.664,107.5139,0.0762,7,0
699-95-45B_I_HX,576366,152780,-1,THIEM,0,1,0,0,0,120.657,114.561,0.0762,7,0
199-K-208_E_KX,569291.76,147170.23,-1,THIEM,0,1,0,0,0,121.7935,94.2334,0.0762,5,0
199-H1-46_E_HX,576986.9,153456.95,-1,THIEM,0,1,0,0,0,119.582224,111.946984,0.127,7,0
199-H4-92_E_HX,576723.3,152233.84,-1,THIEM,0,1,0,0,0,118.215584,110.5712,0.127,7,0
199-H5-16_E_HX,576906.8,151646.31,-1,THIEM,0,1,0,0,0,118.744744,110.880904,0.127,7,0
199-D5-111_I_DX,572943.24,151281.47,-1,THIEM,0,1,0,0,0,119.676232,113.580232,0.0508,1,0
199-D5-108_I_DX,572923.34,151222.9,-1,THIEM,0,1,0,0,0,118.84076,112.74476,0.0762,1,0
199-D8-99_E_DX,574006.77,152364.37,-1,THIEM,0,1,0,0,0,119.798288,112.172192,0.0762,1,0
699-90-47B_I_DX,575298.23,150951.48,-1,THIEM,0,1,0,0,0,129.895,110.991,0.0762,1,0
199-K-225_E_KX,569281.59,146457.74,-1,THIEM,0,1,0,0,0,123.885776,96.435488,0.0762,5,0
699-90-45B_I_HX,576441.52,150967,-1,THIEM,0,1,0,0,0,129.464,110.646,0.0762,7,0
199-K-179_I_KX,569847.25,147481.92,-1,THIEM,0,1,0,0,0,127.035824,96.552776,0.0762,5,0
